SRC,TGT,Sign,FFpp,FFpm,FFmp,FFmm,FBpp,FBpm,FBmp,FBmm,BFpp,BFpm,BFmp,BFmm,BBpp,BBpm,BBmp,BBmm,TXT
6172,5766,-1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,too soon per above and Johntex 
3373,4124,-1,4,3,0,0,7,4,0,0,2,1,0,1,0,0,0,0,Changed to Sadly Oppose - While looking through some of Miranda's concern and Majorly's add-on it seems that you have a hard time differentiating between humor and secondly "Per Special
6734,6234,1,8,1,0,0,21,3,0,0,1,0,0,0,0,0,0,1,per nom 
4687,772,1,3,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,He contacted me off-wiki to explain the account situation and everything seemed just fine He'll make a great administrator 
576,9404,-1,5,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,short on experience in the project namespace and on patience I would recommend waiting a while Also bear in mind that low edit counts in Wikipedia namespace lead me to infer poor knowledge of policy 
235,1547,-1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,I think SandyGeorgia was a little harsh but certainly correct Age never bothered me and having done my usual checks including random diffs I was an enthusiastic support Given SandyGeorgia's in-depth research it's hard for me to keep that enthusiasm I have to be honest with myself here and opposev/r - 
165,1597,1,8,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,No concerns at all! A great colleague with demonstrated leadership potential 
57,156,1,3,0,1,0,4,2,0,0,5,2,2,0,0,0,0,0,No red flags Plenty of competence-vouching from trustworthy editors The usual grab-bag of garbage opposes half of which are purely ideological and have nothing to do with this specific candidate and most of the rest of which are simply petty retaliation for some previous interaction that any itinerant editor attracts over time If the worst that nearly 150 of his peers can come up with is that he's more prone to removing unsourced material than most a purely editorial decision which has nothing to do with tool use then I doubt he's going to burn the place down 
3000,162,1,1,0,1,0,0,2,0,3,3,0,0,0,0,0,0,0,AW HELL YEAH BOY Unyielding support - Absolutely no trust problems with this user will not abuse the tools massive positive contributions everywhere this user goes - what can I say 
561,1487,1,1,1,0,0,4,1,0,0,1,1,0,1,1,0,2,0,Neuro and I have something in common in that I also recall similar concerns at my second RFA and I believe as he does that Chzz can and probably already has learned from these tagging errors Every interaction I have ever had with Chzz leads me to believe he has a strong understanding of what Wikipedia is and how it works and we could use more admins who are willing and able to help other users 
9,1,1,6,0,1,0,2,1,0,0,3,0,1,0,0,0,0,0,barring a completely unexpected answer to pro-forma question 6 above The heads up about the old 
8021,2209,-1,1,0,0,0,6,1,1,0,1,0,0,0,1,1,0,0,too many nominators - 
4783,6238,1,3,0,0,0,5,0,0,0,3,0,0,1,4,0,0,0,Been here a while and a great vandal fighter Good answers to the questions 
4330,6118,-1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,as above
617,2763,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,on account of 
2269,1157,1,1,0,0,0,22,3,2,1,0,0,1,0,1,0,2,0,As per well everyone above No need to restate the wonders of this user [[Special
2366,3005,1,2,0,0,0,9,0,1,0,2,0,0,0,4,0,0,0,I am a bit bothered by the asking for a nomination but outside than that the opposers have brought up very little I find troublesome he has [[BootX Apple|a GA]] fights vandals contributed to AfD's is civil has never been blocked ect Using huggle is not a crime making jokes about MMORPGS's in not a crime and I really don't see that much problem with the username its neither confusing nor offensive really Weak support though for several reasons I would have a hard time explaining but I have no doubt that the +Sysop for his account would be anything other than a net positive for the Wiki 
5152,8108,1,1,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,I've looked up much of the user's work on countering vandalism and he does seem to remain civil in heated discussions Further adding to this vote of support is also the fact that there as just to many users here voting support are amongst those I respect on Wikipedia
5774,7073,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,As the programmer I support my code —— 
2603,5825,1,10,0,0,0,14,0,0,0,3,0,0,0,2,0,0,0,Strongest support By FAR the best adminship candidate in Wikipedia's history 
4046,6197,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,I like the more original answer to question 1 - sounds like a good use of the admin tools NB
65,234,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Scotty has addressed everything that gave me pause in the last RfA when I was neutral 
6232,5920,1,7,0,0,0,16,3,1,1,1,1,0,0,1,0,0,0,levelheaded with a great attitude 
599,365,1,2,0,1,0,23,1,3,0,4,0,0,0,3,0,0,0,Certainly 
7456,8413,1,12,0,1,0,1,1,0,0,10,0,1,0,0,0,0,0,Yeah what they said 
18,981,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,I thought I already had supported in fact Definitely a trustworthy user who knows what's what No problem giving admin tools ~ 
4669,93,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,None of the issues in the oppose section particularly bother me and the answers to the questions show an ability to learn from previous mistakes While it's better to not make mistakes learning from and correcting them mitigates this problem almost entirely I'm comfortable that Sarek will continue to do this when he makes mistakes It also is extremely good that he can admit his own ignorance As a side note I hope not to see you over at 
824,105,-1,3,1,0,0,2,0,1,0,4,1,2,1,0,1,0,0,The only purpose of this RfA is to antagonize people into opposing you for lacking seriousness or not respecting the more absurd reasons that people oppose noms I get it Most people here get it I completely agree with you Most of the serious minded people here probably do However admins rely on the respect of the community to function effectively Turning yourself into a target simply to make a point is a waste of time Then again since that actually is your point I suppose this really isn't a waste of time after all Deep Mission Accomplished 
4792,3870,1,18,3,2,0,2,0,1,1,9,2,2,1,0,0,0,2,Dude-this-guy-is-really-great support - excellent candidate active on IRC no chance of abuse 
8625,8019,1,2,1,1,1,2,1,1,1,1,0,0,0,2,0,0,0,Extreme Acidic Support Thank you for providing your explanation at 
664,8413,1,1,0,1,0,0,0,0,0,9,0,3,0,1,0,0,0,hardworking meticulous and conscientious editor with an enviable track-record of remaining cool in discussions 
235,1150,-1,6,2,1,1,1,1,0,0,0,2,0,0,0,0,0,0,per Q9 The candidate doesn't get why they err'd In the future I would expect that when approaching an article the candidate has no prior experience with that they will follow and advise others to follow the instructions at 
8048,5764,-1,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,I would normally just not vote in an RFA if I didn't support the candidate but Jaranda has in my own opinion made a mockery of this process by walking in and out of it as he sees fit This is regrettably an awful attitude for an administrator to have on Wikipedia There aren't many criteria I set for candidates but at least having some respect for the position and the voting community which grants access to it is required 
274,806,1,5,0,0,0,1,0,0,0,5,0,6,0,0,0,0,0,Its extremely rare for me to vote on an RFA and even less likely I would support 2 in the same 10 minute span but absolutely I support this 
743,806,1,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,I've seen this editor being sensible at ANI I too thought they were already an admin 
153,236,1,10,1,0,0,15,0,0,2,3,0,0,0,0,0,0,0,after a review of contributions Normally I make a point of going through ScottyWong's AfD tool to review those contributions for some reason that's not pulling up some AfDs I know the candidate participated in Tool flailage aside I was impressed by the breadth in types of participation Not only do I support but I suspect that giving this editor the tools is long overdue 
5754,3522,1,1,0,3,2,0,1,1,0,0,1,1,1,0,0,0,0,Per Tawker You must be kidding me! 
2705,2050,1,5,0,0,0,23,2,2,2,8,0,0,0,4,0,0,0,Grand Supportka Very qualified candidate 
2700,5567,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Mammoth Strong Support!!! Rey is an outstanding user experienced friendly and is obviously aware of everything that is expected in an administrator as easily witnessed by his most commendable and extensive participation in 
4945,7820,1,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,This is useful 
2184,6134,1,1,0,0,0,3,2,2,3,0,0,1,0,1,1,2,0,we need more accountable Admins Also too high a proportion of Wikignomes at present 
89,2834,1,3,1,1,0,1,1,0,0,3,0,0,0,1,0,0,0,Strong user who will use the tools for their prescribed purpose and to help clean house ~ Amory 
2007,440,1,2,1,1,0,4,1,2,3,2,1,0,0,1,1,0,0,Even though he thinks soccer is the real football support That alone is not enough to make me oppose Ironholds should be a net positive and will not delete the main page or cause the servers to crash Support and good luck
871,365,1,1,0,1,0,12,0,0,0,6,1,0,0,2,0,0,0,Finally! 28bytes has the patience and knowledge of policy needed to be successful as an administrator I can't think of a better candidate at this time 
772,5547,1,5,0,0,0,3,0,1,0,3,0,0,0,1,0,0,0,I know him as a dependable reasonable and intelligent editor 
7136,6748,-1,1,0,0,0,6,0,1,0,2,4,1,1,9,0,2,0,I must be firmly opposed to this candidate until such time he admits that his previous statements regarding vandalism warning templates were utterly asburd Having said that he seems to be a good editor in general if he is able to demonstrate that this one inexplicably clueless statement was simply a fluke then he may have a stronger case for adminship in the future Until that time no
4153,765,-1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,per Cryptic and Radiant Much too controversial to be trusted with adminship 
4945,7709,-1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Sorry but oppose per lack of experience in Wikispace  
2705,7147,1,4,1,1,0,3,0,0,3,8,0,0,0,2,0,0,0,This will probably violate 
313,710,1,3,0,1,0,5,0,0,0,4,0,0,0,1,0,0,0,WPTALK edits are low but I'm not one to complain about edit count except in extreme cases Go for it 
5617,2428,1,5,0,0,0,2,1,0,0,1,0,1,0,2,0,1,0,Adminship is no big deal Plus this user seems competent and highly experienced 
1062,5301,1,0,0,1,0,10,3,1,0,0,0,0,0,1,0,1,0,no problems are seen here Admin status is not a big deal and I see very little possibility of abuse of the tools 
2218,2834,1,19,6,0,1,4,1,0,0,1,0,0,0,1,0,0,0,Has my trust no problems here Good answers to questions esp #8 
31,2924,1,8,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,per everything above Highly qualified candidate 
9,733,-1,6,1,0,0,3,0,0,1,2,0,1,0,0,0,0,0,Something of a Not Yet situation for me — barely over a year of continuous active WP participation according to the contributions bar graphs nor is the total count of edits really sufficient for me to set aside experience concerns and support the de facto lifetime appointment to WP adminship Neither is the candidate a committed vandal fighter needing fast access to the big hammer Not Yet 
2531,7826,-1,1,4,1,0,6,1,2,0,1,1,0,0,0,0,0,0,per above commentsPlus too few userboxes 
4990,6698,1,2,0,0,0,9,2,1,1,3,0,0,0,2,0,0,0,Nominate It's been eight hours and I'm #18 Hmph 
68,565,1,4,2,1,0,7,1,1,0,2,0,0,0,1,0,0,0,I see no problems to not give him the mop 
343,1178,1,8,1,0,0,11,8,0,0,3,0,0,0,0,0,0,0,No reason to oppose 
4108,2218,1,0,0,0,0,3,0,4,0,1,0,0,0,3,0,1,0,I'm persuaded that Tanthalas39 would make a good administrator Like Pedro I've found the way he's handled himself during this RfA to be quite persuasive 
8742,1679,1,7,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,Emphatic Support Great overall contributor and a nice guy 
440,80,1,5,0,1,1,1,0,0,0,5,0,0,0,1,0,0,0,me likey! 
316,1554,1,5,1,2,0,2,0,0,0,4,1,0,0,0,0,0,0,While I normally like to see more experience in the WP space they're a content-focused editor and I see nothing that would lead me to believe that they would misuse the mop Furthermore their answer to my question was spot on and I'm confident they have enough clue to work in CSD Also per Wehwalt if that's an accurate reflection of this user which I trust it is RHM has everything they need to be a good admin 
1093,798,1,4,0,0,0,17,4,1,0,10,0,2,0,8,2,0,0,Last minute Support Good thing I caught this before it closed JoshuaZ's contributions to the management of my RfA show a good head and neutrality and his edits are impeccable
6228,3641,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,I'm a little worried about the lack of edit summaries and am also concerned that their may be a tendency to overuse speedy deletion [[Alan M Hantman]] was tagged for example but the good far outways the bad Thus I support 
2996,561,1,4,6,0,1,7,2,2,0,3,0,0,0,0,0,0,0,I believe Ward3001 is stealing my material 
31,553,1,7,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,per nominations answers and good overall record No concerns 
3696,6115,1,7,1,0,0,11,4,2,0,7,0,3,0,1,1,0,0,hell yeah! 
10039,10781,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,I believe she would become a great administrator 
2051,811,1,1,0,0,0,0,1,1,1,3,1,0,0,2,0,0,0,I don't claim to be overly familiar with the original de-sysoping situation but based on what I've read/discovered I think Everyking deserves another chance IMO the average person would not continue editing as consistently as Everyking has since the de-sysoping and I believe that says something 
2256,311,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,No real reason not to 
430,8070,-1,3,1,1,3,3,0,2,4,1,3,0,0,0,0,0,0,You seem to want adminship a little to much One should wait 2-3 months before reapplying I also would have waited for someone to nominate you Self-noms under two months of your last RFA are usually frowned upon You barely meet my criteria otherwise 
6055,238,1,15,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,per Siva1979 
398,2188,1,6,0,0,0,8,2,2,0,2,0,1,0,0,0,0,0,Saw this while it was in the subpage form Excellent user no need to worry 
6175,2390,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,My interaction with the user was pleasant and he was caught in the act of tirelessly gnoming - 
522,1592,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Seems sensible no reason to think Ucacha will abuse the tools 
345,4270,1,1,0,1,0,2,0,2,0,3,0,0,0,2,0,0,0,Won't abuse the tools 
4792,7073,1,10,1,4,1,0,0,0,0,5,0,2,0,0,0,0,0,as bot operator who has reviewed and tested the code - it works as expected there are no security issues or potentially bad situations that could cause the bot to perform unexpected operations 
2303,3267,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,I am not persuaded by the Oppose arguments though they do bring up a somewhat bumpy series of exchanges After looking at the diffs I don't think it was an abuse All is well aside from one hiccup 
1181,4772,1,4,0,1,0,10,2,2,0,2,0,0,0,1,0,0,0,Unlikely to abuse admin tools 
602,998,1,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,Much experience little drama good content editor in an area where some more administrative firepower is greatly appreciated 
1569,811,1,1,0,0,0,2,5,0,0,3,2,1,2,9,1,1,0,Pretty good admin and AFD tends to be a regulars only thing due to the hastle of finding the closeing templates
2380,3967,-1,5,1,2,0,3,0,0,0,3,1,1,3,0,0,0,0,per Jaranda I was under the impression that only an admin could review an unblock request so Ryulong had no business reviewing the block Not stopping him leaving his own comment but to replace the unblock template with the unblock reviewed template was very odd in my book Especially when it states that the block has been reviewed by an admin Other things brought up - especially with regard to the attitude to newbies also worry me I will consider supporting a few months time if you change your attitude 
7067,7136,1,6,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,EXTREME OMG-FORMER-ADMIN SUPPORT! 
6736,2187,1,0,0,0,0,35,1,2,1,1,0,0,0,8,1,3,0,Mighty Support A fine Wikipedian -→
811,5577,1,3,1,2,3,2,1,1,6,1,0,2,3,1,0,1,0,as strongly as possible 
2081,7820,1,4,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,At first I was kind of worried about it going crazy and blocking everyone or something but I realised that that really just won't happen No administrator can be held responsible for the recent spree of vandalism on the main page even if it could have been avoided by page protection This bot is a solution to that problem 
5832,2699,1,4,0,0,0,5,1,0,0,7,0,0,0,4,1,0,0,Yes finally I get to !vote for this guy Article writer vandal fighter template creator Yes yes yes 
345,1228,-1,1,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,Not quite ready yet Some more article work needed 
2364,7144,1,3,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,of course I can't believe I forgot to sign when I first noticed this I loko forward to ofering Sam the 
313,5850,1,1,0,0,0,7,0,0,0,1,0,0,0,1,1,0,0,Obviously a capable editor and should make a great admin 
5784,3522,1,2,1,0,0,0,1,0,0,3,2,2,1,0,0,0,0,yes Betacommand has learned from his past mistakes and I've seen him work towards a productive solution at difficult times 
577,733,1,4,0,1,0,2,2,0,0,3,1,0,0,0,0,0,0,clearly a competent user and the answers to the questions are just fine I do have a question though can you confirm whether you 
2412,584,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,Pleased to offer my I-beat-the-nominator-to-it support This editor seems reasonable and useful and unlikely to do dumb things with the buttons 
2622,6267,1,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,I'm sure the maturity will go a long way! 
1507,104,1,0,0,2,0,7,0,1,4,3,0,1,0,4,1,2,0,A few of the opposing rationales are slightly concerning as good temperament and attitude are certainly important qualities for an admin However in my personal experience I haven't encountered any problems with Kudpung and not seen much to suggest that they won't use the mop wisely 
5888,7456,-1,6,0,3,0,10,3,2,2,3,0,2,1,4,0,1,0,per all above 
105,7188,1,0,0,0,0,0,0,0,0,6,0,3,1,0,0,0,0,I'm confident you'll apply the admin tools with care 
235,913,-1,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,I have seen you around and I think you have 
2552,1595,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,I've seen the quality of the editor's work and I think that this is a good candidate for admin duties 
7136,7826,1,0,0,0,1,7,0,0,1,5,3,1,0,3,1,0,0,Yay
2622,4502,1,8,2,0,0,2,0,1,0,3,0,0,0,0,0,0,0,Like 
3850,2479,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,good candidate 
429,401,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,due to good editing and wonderful Tiny Toons username 
4153,6171,1,3,0,2,0,1,1,3,1,0,0,0,0,0,0,0,0,Trustworthy editor 
539,913,-1,0,1,0,2,2,1,1,1,0,1,0,0,0,0,0,0,50% of your edits are in the user talk space That is far far far too high 
379,1150,1,4,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,What SwisterTwister isn't an admin? I'd always assumed otherwise his excellent conduct and contributions led me to assume he'd been handed the mop years ago This oversight should definitely be rectified 
7456,238,-1,1,6,3,0,0,0,0,0,10,1,0,3,1,0,0,0,Upon further review of February's incident I have changed my vote There are editors whose RfAs have been denied despite not going through an ordeal nearly as significant as yours Although I'd like to forgive you I simply can't I must hold you to the same standards as other potential admins even though you have made great contributions to Wikipedia 
43,2415,1,4,0,2,0,1,7,0,2,3,0,0,0,0,0,0,0,Opposers have a point but this guy is clearly deserving of adminship Plus the consistency in his edit count shows he won't just fall off the radar
186,134,1,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,I saw him around at 
89,1592,1,3,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,Only ever seen good things Looks like an excellent contributor with a tested level head and a desire for the best ~ Amory 
1094,8037,-1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Categorical oppose 
811,1453,1,2,0,0,0,3,0,2,1,0,0,0,1,2,0,1,0,His stand on the Nazi blocking issue was a sign of integrity It takes a lot of integrity to defend someone you disagree with and whose views you find repugnant for the sake of fairness 
2209,9218,1,4,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,Per the thoughtful answers the candidate has given I think this editor will make a fine admin regardless of time/edit criteria support ++
4580,6115,1,8,0,0,1,1,0,0,0,6,0,0,0,5,3,0,0,Very strong support! A model "citizen" of Wikipedia 
2458,4250,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,yeah sure no obvious reason not to 
3335,8219,1,3,0,0,0,12,0,3,0,1,0,0,0,2,0,0,0,good contribs good answers 
2490,4138,1,0,0,0,0,3,0,0,1,0,0,0,0,2,1,0,0,per answers to questions good history and in particular having been impressed by the user's contributions and conduct in the past Hadn't got around to supporting before as the outcome looks so certain but after reading comments in the oppose section I decided to express my appreciation for a young editor who shows a commendable level of maturity 
2107,1228,1,2,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,I am concerned about civility but I'm willing to forgive the diffs presented by Durova as they are from over a year ago and focus instead on the good Franamax has and could do for wikipedia Net positive 
447,577,1,7,0,1,0,25,0,3,0,0,0,0,0,1,0,0,0,A capable candidacy and a great contributor
866,1495,-1,2,1,0,0,2,0,0,0,2,3,0,0,0,0,0,0,Just not ready yet you've got to get experience of a wider range of WP Keep up the good work though! 
1337,6027,1,5,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,because of the cool alliteration in your username Well actually because you'd be a good admin 
7136,5828,-1,2,1,0,0,0,0,1,0,6,1,0,0,2,0,1,0,I feel horrible really But despite CDCWEM's excellent excellent work he simply does not have enough experince needed I would strongly support in month or two more but not now Sorry
2295,5292,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,this user does good work - 
2120,60,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,per my comments in the "neutral" section 
3373,7188,1,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,per norm 
97,2479,1,10,1,0,0,5,0,2,0,2,0,3,0,0,1,1,0,No evidence that this editor will abuse admin tools
4311,3416,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,Questionable contributions to the mainspace aside  very strong editor Will be an asset 
2244,4299,1,1,1,0,1,6,0,0,0,2,1,1,0,0,0,0,0,Excellent contributor has a good judgment We could do with some more admins at DYK too  
239,236,1,9,1,1,1,12,3,0,0,10,1,4,0,1,1,0,0,Solid candidate fully qualified 
305,4869,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,per a number of the above comments 
4252,3967,1,9,7,0,0,3,0,0,1,6,6,0,0,1,0,0,0,has my trust An excellent contributor who will make an excellent admin 
1627,929,-1,1,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,just too many concerns here especially those by DarkFalls and east718 as well as Kurt to some extent 
913,186,-1,0,0,0,0,1,0,1,2,0,0,2,1,0,0,0,1,Per Logan If you're good enough you don't need to canvas for support 
3702,6232,1,5,0,1,0,60,2,0,2,2,0,1,0,3,0,0,0,Very Strong Support Samir apart from being a magnificent contributor is a very helpful & reliable person I'm sure he will be a great asset with the mop 
2187,7742,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,A good editor 
1798,3314,-1,0,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,the candidate's comments at 
104,1625,-1,8,2,2,0,0,1,1,0,2,1,1,0,0,0,0,0,There are plenty of dedicated Wikipedians who rack up ten to twenty times more manual edits in quasi administrative zones and who don't dream of wanting to be sysops I mean even doing a quick twenty minutes a day on NPP without even doing drive-by tagging would change a lot I'm afraid that after doing my own homework I have to go with the flow on the low level of activity 
5799,5160,1,7,0,1,0,3,0,0,0,3,0,0,0,6,1,0,0,yup
379,505,1,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,Strongest possible support I'd have co-nommed this if I'd gotten here in time Tokyogirl79 has been on my list of potential admins since before I was an admin her contributions to book-and-author-related pages are first-rate and her tremendously in-depth arguments at AFD have always impressed me I see absolutely no reason not to trust her with the toolkit she's an assest to Wikipedia now and will only be more valuable with a mop 
343,5509,1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wonderful editor
5754,4328,-1,0,0,4,1,0,0,0,0,3,0,0,0,0,0,1,0,I am not convinced you need the tools especially per that answer to q1 Reverting vandalism doesn't need adminship 
3986,10781,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,*This* ladies and gentlemen is prime wikipedia admin material Humorful resiliant hard worker playful creative intelligent I think a number of people should review what wikipedia stands for then come back and think about their vote again This is the kind of person we need as an admin So adminize already! 
5850,6123,-1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,Based on his excellent template work I would've been tempted to support if the answer to question 1 had been 'edit protected templates and js files' despite his serious lack of engagement with article writing But I can't support someone who wants to block vandals but is confused about blocking and banning My one interaction with this user did not leave me with a positive impression of his communications skills which would be a minor matter if he were committed to specializing in templates but is relevant if he's planning to make heavy use of the block button 
104,944,1,3,3,0,0,6,1,1,5,2,0,1,0,0,0,0,0,I don't have anything to do with IRC so I must discount any comments about it We have no control how people express themselves off-Wiki My concern is that people express themselves on talk pages and debates in a correct manner and I trust him with the tools 
2380,5545,1,1,0,0,0,2,0,2,0,2,0,2,0,1,0,1,0,on the strength of your quote 
2187,6003,-1,1,12,0,1,11,4,0,0,0,0,0,0,0,1,0,0,per all comments above I suggest you withdraw from this nomination soon 
4190,2982,1,8,0,0,0,21,1,1,0,1,0,0,0,1,0,0,0,good hardworking dedicated editor adminship was long overdue 
234,575,1,3,4,2,0,1,1,0,1,6,3,0,0,4,0,0,0,Yup 
4638,9153,-1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,The deadminship proposal to my mind showed a flippancy and self-importance I found really off-putting Answer to question Q1 strikes me just the same way In this case a self-nom would have been better
6439,5888,1,0,1,0,0,12,0,0,0,4,1,0,0,6,1,1,0,Amazing contributer glad to support such a great canidate! 
860,2970,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Appears to me to have proper level of 
617,329,-1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,As above RfA is not a soap box 
2971,4748,1,8,0,1,0,4,0,0,0,6,0,0,0,1,0,0,0,civil helpful knowledgeable 
2187,7452,1,11,0,1,0,43,6,3,0,0,0,0,0,0,0,0,0,Unlikely to abuse admin tools A great user 
772,4304,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I'm not sure if concentrating exclusively on article naming issues is a very helthy choice in the long run but unfortunately these debates are sometimes necessary and where I've seen Ev involved in those he's shown good sense 
6734,8887,1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Your self-nom statement is an understatement of the work you have done 
4687,875,1,6,0,0,0,4,2,0,0,5,0,0,0,0,0,0,0,per nom 
256,3072,-1,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,While Sebwite claims to understand that an administrator is merely responsible for implementing the consensus decision at AfDs his answers to questions 6 and 11 indicate that he is approaching AfD from the standpoint of a voter and not a closer I am afraid that Sewbite will close AfDs based on his personal opinion of the article rather than based on the discussion 
220,1217,1,16,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,per all of the above 
7147,238,-1,0,0,1,0,1,0,1,0,4,1,1,0,1,0,0,0,I'm sorry absolutely not and probably never again — 
5799,1366,1,2,0,1,0,5,0,0,0,2,0,0,0,1,1,0,0,from one Power Hungry Monster to another Kidding aside I don't see any reason to believe DarkFalls is going to abuse the mop and bucket
1222,866,1,2,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,No spam please 
8108,97,1,0,2,0,0,18,0,0,0,1,0,0,0,11,0,1,0,good editor and will be great admin
2187,588,1,34,0,0,0,7,4,1,1,0,0,0,0,1,0,0,0,It is time to give him the mop A very good user 
3335,5590,1,0,2,3,0,22,2,1,1,5,0,0,0,6,0,0,0,good answers 
1562,3225,1,7,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,We need all the help we can get toward all the reports and warnings filed by that damn Gluebopped thingy 
4153,8618,-1,3,1,3,2,3,0,2,0,1,1,0,0,1,0,0,0,Very sorry to do this but the combination of low projectspace edits and low edit summary use really does suggest more experience is needed here Candidates must show some time spent in projectspace as that is essential to understanding due process on the wiki 
1062,649,1,9,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,looks like a great user to me 
3255,4203,-1,5,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,per the issues discussed above 
2103,2000,-1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,You want to work at AFD and CSD but you have little experience with either there Your work is good so far when you've got more experience in those areas I look forward to supporting 
353,12,1,4,0,0,0,16,1,0,1,4,0,0,0,2,0,0,0,I've seen him around quite a bit and have always felt he is a level-headed knowledgeable editor with a solid grasp of policy Since he's given assurances of starting slow with CSDs I see no reason not to support 
8427,8350,-1,2,0,0,0,2,1,0,0,3,0,0,3,2,2,0,0,Incidences have prove too much for me to do anything other 
256,3314,1,11,1,0,1,3,1,3,0,5,1,1,1,2,0,0,0,from Neutral - Reading through the ADCO page and the talk pages give me no reason to oppose really - 
165,465,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,This is a collaborative writing project No editor should be discouraged from writing for lack of a PHD but in fact they ought to welcome copy edits that subsequently improve on their contributions Kiefer I believe your zeal is misplace here at RfA because it is not as much one's writing skills that ought to be factored but rather their communication skills Mattythewhite has shown that he can communicate in a clear and concise manner and this will serve him well as an administrator And he's one heck of a colleague on collaborative writings as well
